1,0,543,432,84,90,1,-1,-1,-1
1,1,5,466,77,33,1,-1,-1,-1
1,2,147,457,76,33,1,-1,-1,-1
1,3,140,408,83,35,1,-1,-1,-1
1,4,12,418,79,34,1,-1,-1,-1
1,5,72,370,78,34,1,-1,-1,-1
1,6,108,322,77,32,1,-1,-1,-1
1,7,25,330,72,28,1,-1,-1,-1
1,8,44,230,78,34,1,-1,-1,-1
1,9,320,243,99,40,1,-1,-1,-1
1,10,150,171,96,37,1,-1,-1,-1
1,11,341,202,64,32,1,-1,-1,-1
1,12,301,93,149,55,1,-1,-1,-1
1,13,521,96,103,56,1,-1,-1,-1
1,14,411,155,71,34,1,-1,-1,-1
1,15,548,239,72,31,1,-1,-1,-1
1,16,532,191,76,32,1,-1,-1,-1
1,17,672,342,81,68,1,-1,-1,-1
1,18,797,257,121,57,1,-1,-1,-1
1,19,764,219,85,37,1,-1,-1,-1
1,20,732,181,73,31,1,-1,-1,-1
1,21,788,129,71,32,1,-1,-1,-1
1,22,743,79,78,34,1,-1,-1,-1
1,23,898,166,81,34,1,-1,-1,-1
1,24,961,115,62,34,1,-1,-1,-1
1,25,936,48,87,57,1,-1,-1,-1
1,26,988,250,35,31,1,-1,-1,-1
2,0,542,434,83,89,1,-1,-1,-1
2,1,5,466,77,33,1,-1,-1,-1
2,2,147,457,76,33,1,-1,-1,-1
2,3,140,408,83,35,1,-1,-1,-1
2,4,12,418,79,34,1,-1,-1,-1
2,5,72,370,78,34,1,-1,-1,-1
2,6,108,322,77,32,1,-1,-1,-1
2,7,25,330,72,28,1,-1,-1,-1
2,8,39,230,78,34,1,-1,-1,-1
2,9,316,244,99,40,1,-1,-1,-1
2,10,145,171,96,38,1,-1,-1,-1
2,11,337,202,64,32,1,-1,-1,-1
2,12,298,94,149,55,1,-1,-1,-1
2,13,517,96,103,56,1,-1,-1,-1
2,14,406,155,71,34,1,-1,-1,-1
2,15,544,239,72,31,1,-1,-1,-1
2,16,528,191,76,32,1,-1,-1,-1
2,17,670,344,81,68,1,-1,-1,-1
2,18,794,258,121,57,1,-1,-1,-1
2,19,760,219,85,37,1,-1,-1,-1
2,20,728,181,73,31,1,-1,-1,-1
2,21,785,130,71,32,1,-1,-1,-1
2,22,740,79,78,34,1,-1,-1,-1
2,23,894,166,81,34,1,-1,-1,-1
2,24,958,115,65,34,1,-1,-1,-1
2,25,933,48,90,58,1,-1,-1,-1
2,26,985,250,38,31,1,-1,-1,-1
3,0,541,437,82,87,1,-1,-1,-1
3,1,5,466,77,33,1,-1,-1,-1
3,2,147,457,75,33,1,-1,-1,-1
3,3,140,408,83,35,1,-1,-1,-1
3,4,12,418,79,34,1,-1,-1,-1
3,5,72,370,78,34,1,-1,-1,-1
3,6,109,322,76,32,1,-1,-1,-1
3,7,25,330,73,28,1,-1,-1,-1
3,8,35,230,78,34,1,-1,-1,-1
3,9,312,244,99,40,1,-1,-1,-1
3,10,140,171,96,38,1,-1,-1,-1
3,11,332,203,64,32,1,-1,-1,-1
3,12,295,94,149,55,1,-1,-1,-1
3,13,514,97,103,56,1,-1,-1,-1
3,14,402,155,71,34,1,-1,-1,-1
3,15,539,239,72,31,1,-1,-1,-1
3,16,524,192,76,32,1,-1,-1,-1
3,17,668,346,81,69,1,-1,-1,-1
3,18,791,259,121,58,1,-1,-1,-1
3,19,756,219,85,37,1,-1,-1,-1
3,20,724,181,73,31,1,-1,-1,-1
3,21,781,130,71,32,1,-1,-1,-1
3,22,737,80,78,35,1,-1,-1,-1
3,23,891,166,81,34,1,-1,-1,-1
3,24,955,115,68,34,1,-1,-1,-1
3,25,930,48,93,59,1,-1,-1,-1
3,26,981,250,42,32,1,-1,-1,-1
4,0,540,440,81,85,1,-1,-1,-1
4,1,5,466,77,33,1,-1,-1,-1
4,2,148,457,75,33,1,-1,-1,-1
4,3,140,408,83,35,1,-1,-1,-1
4,4,12,418,79,34,1,-1,-1,-1
4,5,72,370,78,34,1,-1,-1,-1
4,6,109,322,76,32,1,-1,-1,-1
4,7,25,330,73,28,1,-1,-1,-1
4,8,30,231,78,34,1,-1,-1,-1
4,9,308,244,99,40,1,-1,-1,-1
4,10,135,172,96,38,1,-1,-1,-1
4,11,327,203,64,32,1,-1,-1,-1
4,12,291,94,150,55,1,-1,-1,-1
4,13,511,97,103,56,1,-1,-1,-1
4,14,397,156,71,34,1,-1,-1,-1
4,15,535,239,72,31,1,-1,-1,-1
4,16,520,192,76,32,1,-1,-1,-1
4,17,666,347,81,69,1,-1,-1,-1
4,18,788,260,121,58,1,-1,-1,-1
4,19,752,220,84,37,1,-1,-1,-1
4,20,719,181,73,31,1,-1,-1,-1
4,21,778,130,71,32,1,-1,-1,-1
4,22,733,80,78,35,1,-1,-1,-1
4,23,888,167,81,34,1,-1,-1,-1
4,24,952,115,71,34,1,-1,-1,-1
4,25,927,47,96,61,1,-1,-1,-1
4,26,978,250,45,32,1,-1,-1,-1
5,0,538,442,80,84,1,-1,-1,-1
5,1,5,466,77,33,1,-1,-1,-1
5,2,148,457,75,33,1,-1,-1,-1
5,3,140,408,83,35,1,-1,-1,-1
5,4,12,418,79,34,1,-1,-1,-1
5,5,72,370,78,34,1,-1,-1,-1
5,6,109,322,76,32,1,-1,-1,-1
5,7,25,330,73,28,1,-1,-1,-1
5,8,25,231,78,34,1,-1,-1,-1
5,9,304,244,99,40,1,-1,-1,-1
5,10,131,172,96,38,1,-1,-1,-1
5,11,323,203,64,32,1,-1,-1,-1
5,12,288,94,150,55,1,-1,-1,-1
5,13,507,98,103,56,1,-1,-1,-1
5,14,393,156,71,34,1,-1,-1,-1
5,15,531,240,72,31,1,-1,-1,-1
5,16,516,192,76,32,1,-1,-1,-1
5,17,664,349,81,69,1,-1,-1,-1
5,18,785,260,120,59,1,-1,-1,-1
5,19,748,220,84,37,1,-1,-1,-1
5,20,715,181,73,31,1,-1,-1,-1
5,21,774,131,71,32,1,-1,-1,-1
5,22,730,80,79,35,1,-1,-1,-1
5,23,884,167,80,34,1,-1,-1,-1
5,24,949,114,74,34,1,-1,-1,-1
5,25,924,47,99,62,1,-1,-1,-1
5,26,975,249,48,32,1,-1,-1,-1
6,0,537,445,79,82,1,-1,-1,-1
6,1,5,466,77,33,1,-1,-1,-1
6,2,148,457,75,33,1,-1,-1,-1
6,3,140,408,83,35,1,-1,-1,-1
6,4,12,418,79,34,1,-1,-1,-1
6,5,72,370,78,34,1,-1,-1,-1
6,6,109,322,76,32,1,-1,-1,-1
6,7,25,330,73,28,1,-1,-1,-1
6,8,21,231,78,34,1,-1,-1,-1
6,9,300,245,99,40,1,-1,-1,-1
6,10,126,172,96,38,1,-1,-1,-1
6,11,318,203,64,32,1,-1,-1,-1
6,12,284,95,150,55,1,-1,-1,-1
6,13,504,99,103,56,1,-1,-1,-1
6,14,388,156,71,34,1,-1,-1,-1
6,15,527,240,72,31,1,-1,-1,-1
6,16,512,192,76,32,1,-1,-1,-1
6,17,662,351,81,69,1,-1,-1,-1
6,18,782,261,120,59,1,-1,-1,-1
6,19,744,220,84,37,1,-1,-1,-1
6,20,711,182,73,31,1,-1,-1,-1
6,21,770,131,71,32,1,-1,-1,-1
6,22,727,80,79,35,1,-1,-1,-1
6,23,881,167,80,34,1,-1,-1,-1
6,24,946,114,77,34,1,-1,-1,-1
6,25,921,46,102,63,1,-1,-1,-1
6,26,972,249,51,32,1,-1,-1,-1
7,0,536,447,78,80,1,-1,-1,-1
7,1,5,466,77,33,1,-1,-1,-1
7,2,148,457,75,33,1,-1,-1,-1
7,3,140,409,83,35,1,-1,-1,-1
7,4,12,418,79,34,1,-1,-1,-1
7,5,72,370,78,34,1,-1,-1,-1
7,6,109,322,76,32,1,-1,-1,-1
7,7,25,330,73,29,1,-1,-1,-1
7,8,16,231,78,34,1,-1,-1,-1
7,9,296,245,99,40,1,-1,-1,-1
7,10,121,172,97,38,1,-1,-1,-1
7,11,314,204,64,32,1,-1,-1,-1
7,12,281,95,150,55,1,-1,-1,-1
7,13,501,99,103,56,1,-1,-1,-1
7,14,384,157,71,34,1,-1,-1,-1
7,15,522,240,72,31,1,-1,-1,-1
7,16,507,193,76,32,1,-1,-1,-1
7,17,659,352,81,69,1,-1,-1,-1
7,18,779,262,120,60,1,-1,-1,-1
7,19,740,221,84,37,1,-1,-1,-1
7,20,707,182,73,31,1,-1,-1,-1
7,21,767,131,70,32,1,-1,-1,-1
7,22,724,80,79,35,1,-1,-1,-1
7,23,878,167,80,34,1,-1,-1,-1
7,24,943,114,77,35,1,-1,-1,-1
7,25,920,46,103,62,1,-1,-1,-1
7,26,969,250,54,32,1,-1,-1,-1
8,0,535,450,77,78,1,-1,-1,-1
8,1,5,466,78,33,1,-1,-1,-1
8,2,149,457,75,33,1,-1,-1,-1
8,3,140,409,83,35,1,-1,-1,-1
8,4,13,418,79,34,1,-1,-1,-1
8,5,72,370,78,34,1,-1,-1,-1
8,6,109,322,76,32,1,-1,-1,-1
8,7,25,330,73,29,1,-1,-1,-1
8,8,11,231,78,34,1,-1,-1,-1
8,9,292,245,99,40,1,-1,-1,-1
8,10,116,173,97,38,1,-1,-1,-1
8,11,309,204,64,32,1,-1,-1,-1
8,12,277,95,150,55,1,-1,-1,-1
8,13,497,100,103,56,1,-1,-1,-1
8,14,379,157,71,34,1,-1,-1,-1
8,15,518,240,72,31,1,-1,-1,-1
8,16,503,193,76,32,1,-1,-1,-1
8,17,657,354,81,69,1,-1,-1,-1
8,18,777,263,120,60,1,-1,-1,-1
8,19,736,221,84,37,1,-1,-1,-1
8,20,703,182,73,31,1,-1,-1,-1
8,21,763,132,70,32,1,-1,-1,-1
8,22,721,81,79,35,1,-1,-1,-1
8,23,874,168,80,34,1,-1,-1,-1
8,24,939,114,78,35,1,-1,-1,-1
8,25,918,46,105,61,1,-1,-1,-1
8,26,965,250,58,32,1,-1,-1,-1
9,0,534,453,76,77,1,-1,-1,-1
9,1,5,466,78,33,1,-1,-1,-1
9,2,149,457,75,33,1,-1,-1,-1
9,3,140,409,83,35,1,-1,-1,-1
9,4,13,418,79,34,1,-1,-1,-1
9,5,72,370,78,34,1,-1,-1,-1
9,6,109,322,76,32,1,-1,-1,-1
9,7,25,330,73,29,1,-1,-1,-1
9,8,6,232,78,34,1,-1,-1,-1
9,9,287,246,99,40,1,-1,-1,-1
9,10,112,173,97,38,1,-1,-1,-1
9,11,305,204,64,32,1,-1,-1,-1
9,12,274,96,150,54,1,-1,-1,-1
9,13,494,100,103,55,1,-1,-1,-1
9,14,375,157,71,34,1,-1,-1,-1
9,15,514,241,72,31,1,-1,-1,-1
9,16,499,193,76,32,1,-1,-1,-1
9,17,655,356,81,70,1,-1,-1,-1
9,18,773,264,120,61,1,-1,-1,-1
9,19,732,221,84,37,1,-1,-1,-1
9,20,699,182,73,31,1,-1,-1,-1
9,21,760,132,70,32,1,-1,-1,-1
9,22,718,81,79,35,1,-1,-1,-1
9,23,871,168,80,34,1,-1,-1,-1
9,24,936,115,78,35,1,-1,-1,-1
9,25,917,46,106,60,1,-1,-1,-1
9,26,962,251,61,32,1,-1,-1,-1
10,0,532,455,75,75,1,-1,-1,-1
10,1,5,466,78,33,1,-1,-1,-1
10,2,149,457,75,33,1,-1,-1,-1
10,3,140,409,83,35,1,-1,-1,-1
10,4,13,418,79,34,1,-1,-1,-1
10,5,73,370,78,34,1,-1,-1,-1
10,6,109,322,76,32,1,-1,-1,-1
10,7,25,330,73,29,1,-1,-1,-1
10,8,5,232,75,34,1,-1,-1,-1
10,9,283,246,99,40,1,-1,-1,-1
10,10,107,173,97,38,1,-1,-1,-1
10,11,300,204,64,32,1,-1,-1,-1
10,12,271,96,150,54,1,-1,-1,-1
10,13,491,101,103,55,1,-1,-1,-1
10,14,370,158,71,34,1,-1,-1,-1
10,15,509,241,72,31,1,-1,-1,-1
10,16,495,193,77,32,1,-1,-1,-1
10,17,653,358,81,70,1,-1,-1,-1
10,18,770,264,119,61,1,-1,-1,-1
10,19,728,222,84,37,1,-1,-1,-1
10,20,695,182,73,31,1,-1,-1,-1
10,21,756,132,70,32,1,-1,-1,-1
10,22,714,81,79,35,1,-1,-1,-1
10,23,868,168,80,34,1,-1,-1,-1
10,24,933,115,78,35,1,-1,-1,-1
10,25,916,46,107,59,1,-1,-1,-1
10,26,959,252,64,32,1,-1,-1,-1
11,0,531,458,74,73,1,-1,-1,-1
11,1,5,466,78,33,1,-1,-1,-1
11,2,150,457,75,33,1,-1,-1,-1
11,3,140,409,83,35,1,-1,-1,-1
11,4,13,418,78,34,1,-1,-1,-1
11,5,73,370,78,34,1,-1,-1,-1
11,6,109,322,76,32,1,-1,-1,-1
11,7,25,330,73,29,1,-1,-1,-1
11,8,4,232,72,34,1,-1,-1,-1
11,9,279,246,99,40,1,-1,-1,-1
11,10,102,173,97,38,1,-1,-1,-1
11,11,295,205,64,32,1,-1,-1,-1
11,12,267,96,150,54,1,-1,-1,-1
11,13,487,101,103,55,1,-1,-1,-1
11,14,366,158,71,34,1,-1,-1,-1
11,15,505,241,72,31,1,-1,-1,-1
11,16,491,194,77,33,1,-1,-1,-1
11,17,651,359,81,70,1,-1,-1,-1
11,18,768,265,119,62,1,-1,-1,-1
11,19,723,222,84,37,1,-1,-1,-1
11,20,691,183,73,32,1,-1,-1,-1
11,21,752,132,70,32,1,-1,-1,-1
11,22,711,81,79,35,1,-1,-1,-1
11,23,864,168,80,34,1,-1,-1,-1
11,24,930,115,79,36,1,-1,-1,-1
11,25,915,46,108,58,1,-1,-1,-1
11,26,956,252,67,32,1,-1,-1,-1
11,27,986,201,37,33,1,-1,-1,-1
12,0,530,461,73,72,1,-1,-1,-1
12,1,5,466,78,33,1,-1,-1,-1
12,2,150,457,75,33,1,-1,-1,-1
12,3,140,409,83,35,1,-1,-1,-1
12,4,13,418,78,34,1,-1,-1,-1
12,5,73,370,78,34,1,-1,-1,-1
12,6,109,322,76,32,1,-1,-1,-1
12,7,25,330,73,29,1,-1,-1,-1
12,8,2,233,69,34,1,-1,-1,-1
12,9,275,247,99,40,1,-1,-1,-1
12,10,97,173,98,38,1,-1,-1,-1
12,11,291,205,64,32,1,-1,-1,-1
12,12,264,96,150,54,1,-1,-1,-1
12,13,484,102,103,55,1,-1,-1,-1
12,14,361,158,71,34,1,-1,-1,-1
12,15,501,241,72,31,1,-1,-1,-1
12,16,486,194,77,33,1,-1,-1,-1
12,17,648,361,81,70,1,-1,-1,-1
12,18,764,266,119,62,1,-1,-1,-1
12,19,719,222,84,37,1,-1,-1,-1
12,20,687,183,73,32,1,-1,-1,-1
12,21,749,133,70,32,1,-1,-1,-1
12,22,708,81,79,35,1,-1,-1,-1
12,23,861,169,80,34,1,-1,-1,-1
12,24,927,115,78,36,1,-1,-1,-1
12,25,912,46,111,58,1,-1,-1,-1
12,26,952,252,70,31,1,-1,-1,-1
12,27,983,201,40,33,1,-1,-1,-1
13,0,528,463,72,70,1,-1,-1,-1
13,1,5,466,78,33,1,-1,-1,-1
13,2,150,457,75,33,1,-1,-1,-1
